"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Turkey","TUR","Cereal production (metric tons)","AG.PRD.CREL.MT","","12729100","14728000","17487100","14454700","14756700","16511200","16962300","15963700","17185300","15989280","20915700","18719180","15708780","17066800","22211050","24459800","24322000","24363200","25750608","24418700","25526400","26558000","24491750","26314243","26493152","29358150","29282150","30893702","23498600","30201369","31129155","29139250","31733450","27000400","28168560","29329100","29747175","33175972","28876920","32240094","29563560","30822650","30798600","34145410","36464200","34636645","29250013","29279920","33569627","32764875","35195055","33370865","37475610","32708005","38632438","35276615","36126157","34395628","","",
"Tuvalu","TUV","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Cereal production (metric tons)","AG.PRD.CREL.MT","","1015200","1031678","1377714","1132828","1122892","1346427","1160095","985114","1086208","1003094","1229561","1200069","1572340","1376313","2138000","2386000","2639000","2750909","3227050","2960500","2843000","3006500","2873831","3142085","3622492","3778232","4034615","3664265","4785811","3960300","3857815","3538050","3916590","2952900","4654287","4873811","3364446","4466774","4009929","3622945","4537267","6371184","4109738","6706622","5394302","5745560","6402080","7651930","5807305","8643198","7955143","8119819","8867188","10825389","10022717","10101310","10064342","10304518","","",
"Uganda","UGA","Cereal production (metric tons)","AG.PRD.CREL.MT","","895200","902000","912650","923300","1057750","1071083","1082153","1292642","1624151","1652360","1448000","1535600","1466600","1389000","1749000","1681000","1522000","1545600","1270000","1078000","1165000","1093000","1399000","944000","1170974","1057985","1220000","1398000","1635726","1580000","1576000","1742800","1880000","1936000","2030000","1588000","1625000","2085000","2178000","2112000","2309000","2368000","2508000","2274000","2526000","2557029","2632381","3129052","3204738","3270391","3500763","3546438","3508500","3557486","3441699","3491857","3811459","3756632","","",
"Ukraine","UKR","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35558040","42732798","32860971","32360000","23449056","34394720","25699039","23960469","23814124","38886120","37984706","27493984","40996700","37258000","33518622","28945258","52747334","45413410","38685987","56263263","45750171","62687582","63388560","59627180","65217850","60685735","69109347","","",
"Upper middle income","UMC","Cereal production (metric tons)","AG.PRD.CREL.MT","","209958874","227682131","250280461","269713647","278524337","304303341","314349630","308465032","313548548","346950777","367419569","357797728","375640410","399029120","417863758","433645067","423828999","461866866","478638849","476858240","509591190","536179258","557456749","591412990","571867577","586778057","596282458","595772190","605518354","638790315","641943068","801876355","794855599","763713827","766180376","808562744","837381234","805875752","807003871","782680541","811376053","816633138","790901629","847987697","866848705","891492915","925918139","992622139","973421254","974155405","1049983234","1052337784","1118197293","1134532109","1204592542","1210288447","1290493634","1242066608","","",
"Uruguay","URY","Cereal production (metric tons)","AG.PRD.CREL.MT","","750924","764645","596786","914783","878083","710836","450920","796010","838631","877834","755814","601511","974799","1178111","971184","1146207","740620","836859","939250","892972","1205096","1075355","1084373","1082353","1027846","897631","1020756","1302739","1492895","1122627","1073708","1557536","1491079","1514886","1810677","2221641","2057040","1960858","2193932","1849419","1718459","1670388","1706174","2317142","2355245","2490990","2591959","2944943","3760121","3886956","3721491","4603046","3508600","4017796","3619589","3928448","3108318","3386271","","",
"United States","USA","Cereal production (metric tons)","AG.PRD.CREL.MT","","163619978","162455780","174812487","160937079","183602617","184444880","208158055","202538423","205288170","186860751","237624461","228117866","237683006","204617505","249283743","258200097","266014469","276602542","302625580","269883982","330889528","333103755","207657604","314749500","347118216","315331216","280494047","206528100","284238058","312410604","280063391","353025147","259105342","355934924","277601210","335780123","336582161","349425744","335364364","342631506","324994634","297143452","348247631","389023763","366436346","338336800","415130860","402399936","418666166","401126330","385545256","356210124","434308450","442849090","431870788","503465267","466847085","467951140","","",
"Uzbekistan","UZB","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2408200","2271400","2602900","3382600","3479100","3960000","4328200","4523400","4107900","4262600","5775800","6321300","5999200","6534570","6637128","6753700","6698000","7378300","7473500","7063268","7431597","7704980","7890990","8014002","15255835","13282118","11718663","","",
"St. Vincent and the Grenadines","VCT","Cereal production (metric tons)","AG.PRD.CREL.MT","","400","400","400","400","400","420","420","430","430","430","440","450","440","440","450","450","450","470","500","530","550","600","620","630","660","750","1000","1514","2012","2511","2000","1661","1542","1430","1318","1000","1323","2000","750","600","500","520","593","650","620","950","670","700","670","582","691","854","575","857","775","866","1129","1030","","",
"Venezuela, RB","VEN","Cereal production (metric tons)","AG.PRD.CREL.MT","","501394","644230","562385","644148","725873","764411","873747","928029","920157","943190","869538","678774","765686","884990","1087249","748345","1550925","1433354","1622251","1547356","1480490","1487108","1301622","1427655","1821903","2250485","2418097","2484793","1932502","1874179","2250495","1978459","2184188","2269076","2428217","2250035","2412971","2133677","2234034","2948369","3116774","2568899","3116493","3663956","3583934","4044300","4008055","4107467","3711867","3664849","3429024","3311726","3693974","3597762","2294532","1782326","1475136","1850657","","",
"British Virgin Islands","VGB","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Cereal production (metric tons)","AG.PRD.CREL.MT","","9289600","10061125","9876510","10016630","9688800","8720000","9441400","8628150","9086000","10430600","10684000","11009900","11425500","11338290","10574200","12214000","11000800","10223400","11734100","12076200","12844800","14828300","15211300","16037800","16461900","16572700","15663600","17814850","19834204","19896104","20293904","22338204","23718800","24672200","26140900","27933400","29174500","31020143","33148700","34537106","34271811","36960263","37706900","39581000","39621600","39705591","40247514","43304799","43323523","44613831","47235598","48712658","49231389","50178378","50379410","48359870","47877218","48923673","","",
"Vanuatu","VUT","Cereal production (metric tons)","AG.PRD.CREL.MT","","350","350","350","350","350","330","350","380","400","450","450","500","500","500","550","600","600","600","600","650","650","650","650","650","660","670","660","650","660","700","650","660","670","700","691","696","700","700","718","726","734","742","743","756","767","750","800","820","820","823","831","800","950","897","883","897","907","917","","",
"World","WLD","Cereal production (metric tons)","AG.PRD.CREL.MT","","744320361","794735013","840846650","853601798","877550674","907140817","973139653","991786147","1006134810","1007671970","1115215163","1087195614","1137462946","1127199866","1210443643","1238538558","1254554130","1343389391","1350873051","1353568870","1463008229","1496445993","1426699487","1605516213","1622898714","1616900332","1560806624","1526191864","1655849580","1716847663","1701262880","1953419126","1896266524","1942777627","1889253508","2051155348","2083479578","2073216799","2072935659","2052236042","2092333018","2043524367","2063505222","2273990004","2252079376","2251391927","2342481223","2517239224","2487936013","2465408342","2584333349","2566124436","2770739457","2822322838","2851573171","2940242868","3022177937","2964932598","","",
"Samoa","WSM","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Cereal production (metric tons)","AG.PRD.CREL.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Cereal production (metric tons)","AG.PRD.CREL.MT","","938400","963100","978600","1002700","995900","918300","910300","894000","891974","845415","935300","819175","927530","878365","1199953","1040872","879567","818300","901300","865000","924710","862400","471096","480408","446285","700358","715748","842688","864060","766873","447647","810541","833846","802012","810177","659902","646169","832987","693713","672237","700141","559760","417937","490277","562230","809204","1028875","713739","674488","1012945","816555","909741","863334","699962","459246","357068","358355","478317","","",
"South Africa","ZAF","Cereal production (metric tons)","AG.PRD.CREL.MT","","6696635","7089341","7458814","5838900","5844000","6183711","11867534","7003409","7050700","8137697","11027700","11950910","6467880","13579863","11557896","10273015","12302690","12755400","11201720","13377880","18004771","11762871","6673572","7927492","11062037","11691051","12096954","12140142","15341300","11558395","11292511","5056342","12805479","15985688","7514387","13670070","13254451","10232323","10059495","14549009","10714748","13048225","11819153","12026899","14175144","9452300","9507863","15339478","14570877","14700931","12928365","14556168","14154568","16617880","11910245","10197534","18863987","14971922","","",
"Zambia","ZMB","Cereal production (metric tons)","AG.PRD.CREL.MT","","766608","748934","676717","773214","816214","892081","893199","823391","830637","687555","1065755","1380494","1027462","1236246","1616425","1744399","1736114","1470553","936139","984244","1050738","797960","982959","924702","1192709","1318756","1158112","2055470","1966639","1209431","1222674","608801","1756388","1187964","870488","1572874","1137129","797593","1003092","1208056","950260","754966","1366060","1380713","1067154","1603978","1537325","1396247","2199691","3100624","3373681","3203354","2900044","3652043","2906777","3112301","3897206","2606609","","",
"Zimbabwe","ZWE","Cereal production (metric tons)","AG.PRD.CREL.MT","","1266453","1225137","1030933","1028799","1134571","1212978","1901352","1245153","1934407","1438894","2273966","2704654","1294515","2530387","2196628","2325709","2049240","2123843","1516968","1991554","3316377","2207545","1201648","1419828","3420543","3098137","1507446","3082449","2555619","2561741","2069933","482169","2566994","2563160","1029453","2521133","1967751","1557967","1986277","1961948","1851556","855283","1357412","2873642","1610590","2487366","1856502","692570","873769","1388171","1172612","1284098","1152077","1210469","799405","675062","895073","950627","","",
